,Name,BSE Code,NSE Code,MoneyControl Link,Rediff Link,Sector
4546,Rajasthan Gases Ltd.,526873,,,https://money.rediff.com/companies/Rajasthan-Gases-Ltd/14560026,
4547,Rajasthan Tube Manufacturing Company Ltd.,530253,,,https://money.rediff.com/companies/Rajasthan-Tube-Manufacturing-Company-Ltd/15580074,
4548,Rajath Finance Ltd.,507962,,,https://money.rediff.com/companies/Rajath-Finance-Ltd/14060131,
4549,Rajendra Caterers & Confectioners Ltd.,526833,,,https://money.rediff.com/companies/Rajendra-Caterers-Confectioners-Ltd/11610041,
4550,Rajesh Solvex Ltd.,519514,,,https://money.rediff.com/companies/Rajesh-Solvex-Ltd/11070115,
4551,Rajeswari Infrastructure Ltd.,526823,,,https://money.rediff.com/companies/Rajeswari-Infrastructure-Ltd/17020308,
4552,Rajkamal Synthetics Ltd.,514028,,,https://money.rediff.com/companies/Rajkamal-Synthetics-Ltd/16040022,
4553,Rajkot Investment Trust Ltd.,539495,,,https://money.rediff.com/companies/Rajkot-Investment-Trust-Ltd/14094648,
4554,Rajkumar Forge Ltd.,513369,,,https://money.rediff.com/companies/Rajkumar-Forge-Ltd/13570011,
4555,Rajlaxmi Industries Ltd.,512319,,,https://money.rediff.com/companies/Rajlaxmi-Industries-Ltd/16020159,
4556,Rajnish Wellness Ltd.,541601,,,https://money.rediff.com/companies/Rajnish-Wellness-Ltd/12520238,
4557,Rajoo Engineers Ltd.,522257,,,https://money.rediff.com/companies/Rajoo-Engineers-Ltd/13520104,
4558,Rajputana Investment & Finance Ltd.,539090,,,https://money.rediff.com/companies/Rajputana-Investment-Finance-Ltd/14094434,
4559,Rajsanket Realty Ltd.,512409,,,https://money.rediff.com/companies/Rajsanket-Realty-Ltd/17020490,
4560,Ram Info Ltd.,530951,,,https://money.rediff.com/companies/Ram-Info-Ltd/13020042,
4561,Ram Minerals & Chemicals Ltd.,534734,,,https://money.rediff.com/companies/Ram-Minerals-Chemicals-Ltd/12310148,
4562,Ram Ratna Wires Ltd.,522281,,,https://money.rediff.com/companies/Ram-Ratna-Wires-Ltd/15050031,
4563,Rama Paper Mills Ltd.,500357,,,https://money.rediff.com/companies/Rama-Paper-Mills-Ltd/16530118,
4564,Ramasigns Industries Ltd.,515127,,,https://money.rediff.com/companies/Ramasigns-Industries-Ltd/11570015,
4565,Ramchandra Leasing and Finance Ltd.,538540,,,https://money.rediff.com/companies/Ramchandra-Leasing-and-Finance-Ltd/14060522,
4566,Ramsons Projects Ltd.,530925,,,https://money.rediff.com/companies/Ramsons-Projects-Ltd/14090148,
4567,Rander Corporation Ltd.,531228,,,https://money.rediff.com/companies/Rander-Corporation-Ltd/14060349,
4568,Ranjeet Mechatronics Ltd.,541945,,,https://money.rediff.com/companies/Ranjeet-Mechatronics-Ltd/11250756,
4569,Ranjit Securities Ltd.,531572,,,https://money.rediff.com/companies/Ranjit-Securities-Ltd/14060443,
4570,Rap Media Ltd.,531583,,,https://money.rediff.com/companies/Rap-Media-Ltd/14090230,
4571,Rapicut Carbides Ltd.,500360,,,https://money.rediff.com/companies/Rapicut-Carbides-Ltd/13620010,
4572,Rapid Investments Ltd.,501351,,,https://money.rediff.com/companies/Rapid-Investments-Ltd/14090319,
4573,Ras Resorts & Apart Hotels Ltd.,507966,,,https://money.rediff.com/companies/Ras-Resorts-Apart-Hotels-Ltd/16560014,
4574,Rasandik Engineering Industries Ltd.,522207,,,https://money.rediff.com/companies/Rasandik-Engineering-Industries-Ltd/10670032,
4575,Rashel Agrotech Ltd.,532055,,,https://money.rediff.com/companies/Rashel-Agrotech-Ltd/11160019,
4576,Rasi Electrodes Ltd.,531233,,,https://money.rediff.com/companies/Rasi-Electrodes-Ltd/15520029,
4577,Rasoi Ltd.,507649,,,https://money.rediff.com/companies/Rasoi-Ltd/11060008,
4578,Rathi Bars Ltd.,532918,,,https://money.rediff.com/companies/Rathi-Bars-Ltd/15630006,
4579,Rathi Graphic Technologies Ltd.,524610,,,https://money.rediff.com/companies/Rathi-Graphic-Technologies-Ltd/17020259,
4580,Rathi Steel & Power Ltd.,504903,,,https://money.rediff.com/companies/Rathi-Steel-Power-Ltd/15600006,
4581,Ratnabhumi Developers Ltd.,540796,,,https://money.rediff.com/companies/Ratnabhumi-Developers-Ltd/11623362,
4582,Raunaq EPC International Ltd.,537840,,,https://money.rediff.com/companies/Raunaq-EPC-International-Ltd/11600058,
4583,Ravileela Granites Ltd.,526095,,,https://money.rediff.com/companies/Ravileela-Granites-Ltd/11550030,
4584,Ravindra Energy Ltd.,504341,,,https://money.rediff.com/companies/Ravindra-Energy-Ltd/16610154,
4585,Raw Edge Industrial Solutions Ltd.,541634,,,https://money.rediff.com/companies/Raw-Edge-Industrial-Solutions-Ltd/12090019,
4586,Raymed Labs Ltd.,531207,,,https://money.rediff.com/companies/Raymed-Labs-Ltd/12540295,
4587,RCC Cements Ltd.,531825,,,https://money.rediff.com/companies/RCC-Cements-Ltd/11520052,
4588,RCI Industries & Technologies Ltd.,537254,,,https://money.rediff.com/companies/RCI-Industries-Technologies-Ltd/15170013,
4589,RCL Retail Ltd.,534708,,,https://money.rediff.com/companies/RCL-Retail-Ltd/17029942,
4590,RDB Rasayans Ltd.,533608,,,https://money.rediff.com/companies/RDB-Rasayans-Ltd/14620047,
4591,RDB Realty & Infrastructure Ltd.,533285,,,https://money.rediff.com/companies/RDB-Realty-Infrastructure-Ltd/11620803,
4592,Real Eco-Energy Ltd.,530053,,,https://money.rediff.com/companies/Real-Eco-Energy-Ltd/11020009,
4593,Real Growth Commercial Enterprises Ltd.,539691,,,https://money.rediff.com/companies/Real-Growth-Commercial-Enterprises-Ltd/14010106,
4594,Real Strips Ltd.,513558,,,https://money.rediff.com/companies/Real-Strips-Ltd/15540025,
4595,Real Touch Finance Ltd.,538611,,,https://money.rediff.com/companies/Real-Touch-Finance-Ltd/11290322,
4596,Redex Protech Ltd.,523650,,,https://money.rediff.com/companies/Redex-Protech-Ltd/17020193,
4597,Refnol Resins & Chemicals Ltd.,530815,,,https://money.rediff.com/companies/Refnol-Resins-Chemicals-Ltd/12070089,
4598,Regal Entertainment & Consultants Ltd.,531033,,,https://money.rediff.com/companies/Regal-Entertainment-Consultants-Ltd/14010044,
4599,Regaliaa Realty Ltd.,530807,,,https://money.rediff.com/companies/Regaliaa-Realty-Ltd/11610046,
4600,Regency Investments Ltd.,540175,,,https://money.rediff.com/companies/Regency-Investments-Ltd/14010130,
4601,Regency Trust Ltd.,511585,,,https://money.rediff.com/companies/Regency-Trust-Ltd/14090081,
4602,Regent Enterprises Ltd.,512624,,,https://money.rediff.com/companies/Regent-Enterprises-Ltd/16610181,
4603,REIL Electricals India Ltd.,505817,,,https://money.rediff.com/companies/REIL-Electricals-India-Ltd/13150029,
4604,Rekvina Laboratories Ltd.,526075,,,https://money.rediff.com/companies/Rekvina-Laboratories-Ltd/12540313,
4605,Reliable Ventures India Ltd.,532124,,,https://money.rediff.com/companies/Reliable-Ventures-India-Ltd/16620001,
4606,Reliance Chemotex Industries Ltd.,503162,,,https://money.rediff.com/companies/Reliance-Chemotex-Industries-Ltd/16040075,
4607,Relic Technologies Ltd.,511712,,,https://money.rediff.com/companies/Relic-Technologies-Ltd/14010021,
4608,Relicab Cable Manufacturing Ltd.,539760,,,https://money.rediff.com/companies/Relicab-Cable-Manufacturing-Ltd/15050111,
4609,Relson India Ltd.,502473,,,https://money.rediff.com/companies/Relson-India-Ltd/17020508,
4610,Relstruct Buildcon Ltd.,540426,,,https://money.rediff.com/companies/Relstruct-Buildcon-Ltd/11623230,
4611,Remi Edelstahl Tubulars Ltd.,513043,,,https://money.rediff.com/companies/Remi-Edelstahl-Tubulars-Ltd/15580011,
4612,Remi Elektrotechnik Ltd.,512487,,,https://money.rediff.com/companies/Remi-Elektrotechnik-Ltd/13150063,
4613,Remi Process Plant & Machinery Ltd.,505658,,,https://money.rediff.com/companies/Remi-Process-Plant-Machinery-Ltd/13520036,
4614,Remi Sales & Engineering Ltd.,504360,,,https://money.rediff.com/companies/Remi-Sales-Engineering-Ltd/16610123,
4615,Remi Securities Ltd.,511149,,,https://money.rediff.com/companies/Remi-Securities-Ltd/14090414,
4616,Resonance Specialties Ltd.,524218,,,https://money.rediff.com/companies/Resonance-Specialties-Ltd/12070020,
4617,Response Informatics Ltd.,538273,,,https://money.rediff.com/companies/Response-Informatics-Ltd/13192123,
4618,Restile Ceramics Ltd.,515085,,,https://money.rediff.com/companies/Restile-Ceramics-Ltd/11540020,
4619,Retro Green Revolution Ltd.,519191,,,https://money.rediff.com/companies/Retro-Green-Revolution-Ltd/11030004,
4620,Revati Organics Ltd.,524504,,,https://money.rediff.com/companies/Revati-Organics-Ltd/12540159,
4621,Rexnord Electronics and Controls Ltd.,531888,,,https://money.rediff.com/companies/Rexnord-Electronics-and-Controls-Ltd/13090053,
4622,RFL International Ltd.,531646,,,https://money.rediff.com/companies/RFL-International-Ltd/14010157,
4623,RGF Capital Markets Ltd.,539669,,,https://money.rediff.com/companies/RGF-Capital-Markets-Ltd/14010193,
4624,Riba Textiles Ltd.,531952,,,https://money.rediff.com/companies/Riba-Textiles-Ltd/16030171,
4625,Rich Universe Network Ltd.,530271,,,https://money.rediff.com/companies/Rich-Universe-Network-Ltd/14060251,
4626,Richa Industries Ltd.,532766,,,https://money.rediff.com/companies/Richa-Industries-Ltd/16490217,
4627,Richfield Financial Services Ltd.,539435,,,https://money.rediff.com/companies/Richfield-Financial-Services-Ltd/14010125,
4628,Richirich Inventures Ltd.,519230,,,https://money.rediff.com/companies/Richirich-Inventures-Ltd/11070093,
4629,Ricoh India Ltd.,517496,,,https://money.rediff.com/companies/Ricoh-India-Ltd/13050018,
4630,Riddhi Corporate Services Ltd.,540590,,,https://money.rediff.com/companies/Riddhi-Corporate-Services-Ltd/14094829,
4631,Riddhi Siddhi Gluco Biols Ltd.,524480,,,https://money.rediff.com/companies/Riddhi-Siddhi-Gluco-Biols-Ltd/17020195,
4632,Riddhi Steel and Tube Ltd.,540082,,,https://money.rediff.com/companies/Riddhi-Steel-and-Tube-Ltd/15580165,
4633,Ridhi Synthetics Ltd.,504365,,,https://money.rediff.com/companies/Ridhi-Synthetics-Ltd/16040107,
4634,Ridings Consulting Engineers India Ltd.,541151,,,https://money.rediff.com/companies/Ridings-Consulting-Engineers-India-Ltd/13192625,
4635,Riga Sugar Company Ltd.,507508,,,https://money.rediff.com/companies/Riga-Sugar-Company-Ltd/11080043,
4636,Risa International Ltd.,530251,,,https://money.rediff.com/companies/Risa-International-Ltd/16020115,
4637,Rishab Special Yarns Ltd.,514177,,,https://money.rediff.com/companies/Rishab-Special-Yarns-Ltd/16020137,
4638,Rishabh Digha Steel & Allied Products Ltd.,531539,,,https://money.rediff.com/companies/Rishabh-Digha-Steel-Allied-Products-Ltd/15540041,
4639,Rishabhdev Technocable Ltd.,533083,,,https://money.rediff.com/companies/Rishabhdev-Technocable-Ltd/15050046,
4640,Rishi Laser Ltd.,526861,,,https://money.rediff.com/companies/Rishi-Laser-Ltd/13620036,
4641,Rishiroop Ltd.,526492,,,https://money.rediff.com/companies/Rishiroop-Ltd/14610024,
4642,Ritco Logistics Ltd.,542383,,,https://money.rediff.com/companies/Ritco-Logistics-Ltd/17160122,
4643,Ritesh International Ltd.,519097,,,https://money.rediff.com/companies/Ritesh-International-Ltd/11070040,
4644,Ritesh Properties & Industries Ltd.,526407,,,https://money.rediff.com/companies/Ritesh-Properties-Industries-Ltd/16050027,
4645,Rithwik Facility Management Services Ltd.,540843,,,https://money.rediff.com/companies/Rithwik-Facility-Management-Services-Ltd/16690599,
4646,RKB Agro Industries Ltd.,530891,,,https://money.rediff.com/companies/RKB-Agro-Industries-Ltd/11070144,
4647,RLF Ltd.,512618,,,https://money.rediff.com/companies/RLF-Ltd/14060150,
4648,RMC Switchgears Ltd.,540358,,,https://money.rediff.com/companies/RMC-Switchgears-Ltd/13560193,
4649,RO Jewels Ltd.,543171,,,https://money.rediff.com/companies/RO-Jewels-Ltd/15070486,
4650,Rockon Enterprises Ltd.,531447,,,https://money.rediff.com/companies/Rockon-Enterprises-Ltd/13150045,
4651,Rodium Realty Ltd.,531822,,,https://money.rediff.com/companies/Rodium-Realty-Ltd/16030173,
4652,Rolcon Engineering Company Ltd.,505807,,,https://money.rediff.com/companies/Rolcon-Engineering-Company-Ltd/13520016,
4653,Roni Households Ltd.,542145,,,https://money.rediff.com/companies/Roni-Households-Ltd/14080169,
4654,Roopa Industries Ltd.,530991,,,https://money.rediff.com/companies/Roopa-Industries-Ltd/12540282,
4655,Roopshri Resorts Ltd.,542599,,,https://money.rediff.com/companies/Roopshri-Resorts-Ltd/16620537,
4656,Rose Merc. Ltd.,512115,,,https://money.rediff.com/companies/Rose-Merc-Ltd/16610130,
4657,Rosekamal Textiles Ltd.,512309,,,https://money.rediff.com/companies/Rosekamal-Textiles-Ltd/16490161,
4658,Roselabs Finance Ltd.,531324,,,https://money.rediff.com/companies/Roselabs-Finance-Ltd/14060390,
4659,Roselabs Ltd.,535503,,,https://money.rediff.com/companies/Roselabs-Ltd/16610069,
4660,Roto Pumps Ltd.,517500,,,https://money.rediff.com/companies/Roto-Pumps-Ltd/13600006,
4661,Rotographics (India) Ltd.,539922,,,https://money.rediff.com/companies/Rotographics-India-Ltd/14590136,
4662,Roxy Exports Ltd.,539561,,,https://money.rediff.com/companies/Roxy-Exports-Ltd/12590009,
4663,Royal India Corporation Ltd.,512047,,,https://money.rediff.com/companies/Royal-India-Corporation-Ltd/17020502,
4664,Royale Manor Hotels And Industries Ltd.,526640,,,https://money.rediff.com/companies/Royale-Manor-Hotels-And-Industries-Ltd/16560045,
4665,RR Financial Consultants Ltd.,511626,,,https://money.rediff.com/companies/RR-Financial-Consultants-Ltd/14090094,
4666,RR Metalmakers India Ltd.,531667,,,https://money.rediff.com/companies/RR-Metalmakers-India-Ltd/16610081,
4667,RR Securities Ltd.,530917,,,https://money.rediff.com/companies/RR-Securities-Ltd/14090333,
4668,RRIL Ltd.,531307,,,https://money.rediff.com/companies/RRIL-Ltd/14610051,
4669,RSC International Ltd.,530179,,,https://money.rediff.com/companies/RSC-International-Ltd/16020111,
4670,RSD Finance Ltd.,539875,,,https://money.rediff.com/companies/RSD-Finance-Ltd/14060129,
4671,RTCL Ltd.,531552,,,https://money.rediff.com/companies/RTCL-Ltd/12630006,
4672,RTS Power Corporation Ltd.,531215,,,https://money.rediff.com/companies/RTS-Power-Corporation-Ltd/13140016,
4673,Rubber Products Ltd.,526496,,,https://money.rediff.com/companies/Rubber-Products-Ltd/14610036,
4674,Rubra Medicaments Ltd.,531099,,,https://money.rediff.com/companies/Rubra-Medicaments-Ltd/12540289,
4675,Ruby Cables Ltd.,539836,,,https://money.rediff.com/companies/Ruby-Cables-Ltd/15050112,
4676,Rudra Global Infra Products Ltd.,539226,,,https://money.rediff.com/companies/Rudra-Global-Infra-Products-Ltd/15990081,
4677,Runeecha Textiles Ltd.,590124,,,https://money.rediff.com/companies/Runeecha-Textiles-Ltd/16030038,
4678,Rungta Irrigation Ltd.,530449,,,https://money.rediff.com/companies/Rungta-Irrigation-Ltd/12190012,
4679,Ruttonsha International Rectifier Ltd.,517035,,,https://money.rediff.com/companies/Ruttonsha-International-Rectifier-Ltd/13110007,
4680,S & T Corporation Ltd.,514197,,,https://money.rediff.com/companies/S-T-Corporation-Ltd/16020021,
4681,S Kumars Online Ltd.,532316,,,https://money.rediff.com/companies/S-Kumars-Online-Ltd/13020098,
4682,S M Energy Teknik & Electronics Ltd.,522042,,,https://money.rediff.com/companies/S-M-Energy-Teknik-Electronics-Ltd/13520028,
4683,S M Gold Ltd.,542034,,,https://money.rediff.com/companies/S-M-Gold-Ltd/15070481,
4684,S P Capital Financing Ltd.,530289,,,https://money.rediff.com/companies/S-P-Capital-Financing-Ltd/14060258,
4685,S R G Securities Finance Ltd.,536710,,,https://money.rediff.com/companies/S-R-G-Securities-Finance-Ltd/14093718,
4686,S R Industries Ltd.,513515,,,https://money.rediff.com/companies/S-R-Industries-Ltd/16490059,
4687,S S Organics Ltd.,524636,,,https://money.rediff.com/companies/S-S-Organics-Ltd/12540339,
4688,Saamya Biotech (India) Ltd.,532905,,,https://money.rediff.com/companies/Saamya-Biotech-India-Ltd/12540652,
4689,SAB Industries Ltd.,539112,,,https://money.rediff.com/companies/SAB-Industries-Ltd/17024400,
4690,Saboo Brothers Ltd.,530267,,,https://money.rediff.com/companies/Saboo-Brothers-Ltd/14550017,
4691,Saboo Sodium Chloro Ltd.,530461,,,https://money.rediff.com/companies/Saboo-Sodium-Chloro-Ltd/12080055,
4692,Sabrimala Industries India Ltd.,540132,,,https://money.rediff.com/companies/Sabrimala-Industries-India-Ltd/14094769,
4693,Sacheta Metals Ltd.,531869,,,https://money.rediff.com/companies/Sacheta-Metals-Ltd/17020390,
4694,Sadhana Nitro Chem Ltd.,506642,,,https://money.rediff.com/companies/Sadhana-Nitro-Chem-Ltd/12070014,
4695,Sadhna Broadcast Ltd.,540821,,,https://money.rediff.com/companies/Sadhna-Broadcast-Ltd/14090618,
4696,Safal Herbs Ltd.,532034,,,https://money.rediff.com/companies/Safal-Herbs-Ltd/12520111,
4697,Safal Securities Ltd.,531448,,,https://money.rediff.com/companies/Safal-Securities-Ltd/14060554,
4698,Saffron Industries Ltd.,531436,,,https://money.rediff.com/companies/Saffron-Industries-Ltd/16530123,
4699,Sagar Diamonds Ltd.,540715,,,https://money.rediff.com/companies/Sagar-Diamonds-Ltd/15070471,
4700,Sagar Productions Ltd.,532092,,,https://money.rediff.com/companies/Sagar-Productions-Ltd/14090270,
4701,Sagar Soya Products Ltd.,507663,,,https://money.rediff.com/companies/Sagar-Soya-Products-Ltd/11070030,
4702,Sagar Tourist Resorts Ltd.,526085,,,https://money.rediff.com/companies/Sagar-Tourist-Resorts-Ltd/16560036,
4703,Sagarsoft (India) Ltd.,540143,,,https://money.rediff.com/companies/Sagarsoft-India-Ltd/13190038,
4704,Sahara Housingfina Corporation Ltd.,511533,,,https://money.rediff.com/companies/Sahara-Housingfina-Corporation-Ltd/14080018,
4705,Sahara One Media & Entertainment Ltd.,503691,,,https://money.rediff.com/companies/Sahara-One-Media-Entertainment-Ltd/14090422,
4706,Sahyadri Industries Ltd.,532841,,,https://money.rediff.com/companies/Sahyadri-Industries-Ltd/11530026,
4707,Sai Baba Investment & Commercial Enterprise Ltd.,538557,,,https://money.rediff.com/companies/Sai-Baba-Investment-Commercial-Enterprise-Ltd/14094240,
4708,Sai Capital Ltd.,531931,,,https://money.rediff.com/companies/Sai-Capital-Ltd/14090262,
4709,Sai Industries Ltd.,530905,,,https://money.rediff.com/companies/Sai-Industries-Ltd/14090142,
4710,Sai Jeevadhara Finance Ltd.,511403,,,https://money.rediff.com/companies/Sai-Jeevadhara-Finance-Ltd/14060107,
4711,Saianand Commercial Ltd.,512097,,,https://money.rediff.com/companies/Saianand-Commercial-Ltd/16610103,
4712,Sainik Finance & Industries Ltd.,530265,,,https://money.rediff.com/companies/Sainik-Finance-Industries-Ltd/11520056,
4713,Saint-Gobain Sekurit India Ltd.,515043,,,https://money.rediff.com/companies/Saint-Gobain-Sekurit-India-Ltd/14580006,
4714,Saka Ltd.,517242,,,https://money.rediff.com/companies/Saka-Ltd/13090034,
4715,SAL Automotive Ltd.,539353,,,https://money.rediff.com/companies/SAL-Automotive-Ltd/10730001,
4716,Salem Erode Investments Ltd.,540181,,,https://money.rediff.com/companies/Salem-Erode-Investments-Ltd/14090077,
4717,Salguti Industries Ltd.,526554,,,https://money.rediff.com/companies/Salguti-Industries-Ltd/14590087,
4718,Samkrg Pistons & Rings Ltd.,520075,,,https://money.rediff.com/companies/Samkrg-Pistons-Rings-Ltd/10610007,
4719,Sampre Nutritions Ltd.,530617,,,https://money.rediff.com/companies/Sampre-Nutritions-Ltd/11020011,
4720,Samrat Pharmachem Ltd.,530125,,,https://money.rediff.com/companies/Samrat-Pharmachem-Ltd/12540264,
4721,Samruddhi Realty Ltd.,535466,,,https://money.rediff.com/companies/Samruddhi-Realty-Ltd/11621561,
4722,Samtex Fashions Ltd.,521206,,,https://money.rediff.com/companies/Samtex-Fashions-Ltd/16070003,
4723,Samyak International Ltd.,530025,,,https://money.rediff.com/companies/Samyak-International-Ltd/14060220,
4724,Sanasa Tech Feb Ltd.,780015,,,https://money.rediff.com/companies/Sanasa-Tech-Feb-Ltd/11250501,
4725,Sanblue Corporation Ltd.,521222,,,https://money.rediff.com/companies/Sanblue-Corporation-Ltd/16070022,
4726,Sancia Global Infraprojects Ltd.,532836,,,https://money.rediff.com/companies/Sancia-Global-Infraprojects-Ltd/16690089,
4727,Sanco Trans Ltd.,523116,,,https://money.rediff.com/companies/Sanco-Trans-Ltd/16590002,
4728,Sand Plast (India) Ltd.,533079,,,https://money.rediff.com/companies/Sand-Plast-India-Ltd/17020197,
4729,Sandu Pharmaceuticals Ltd.,524703,,,https://money.rediff.com/companies/Sandu-Pharmaceuticals-Ltd/12540308,
4730,Sandur Manganese & Iron Ores Ltd.,504918,,,https://money.rediff.com/companies/Sandur-Manganese-Iron-Ores-Ltd/15100024,
4731,Sang Froid Labs (India) Ltd.,539392,,,https://money.rediff.com/companies/Sang-Froid-Labs-India-Ltd/12541451,
4732,Sangal Papers Ltd.,516096,,,https://money.rediff.com/companies/Sangal-Papers-Ltd/16530089,
4733,Sangam Renewables Ltd.,534618,,,https://money.rediff.com/companies/Sangam-Renewables-Ltd/14093517,
4734,Sanghi Corporate Services Ltd.,511640,,,https://money.rediff.com/companies/Sanghi-Corporate-Services-Ltd/14090097,
4735,Sanghvi Brands Ltd.,540782,,,https://money.rediff.com/companies/Sanghvi-Brands-Ltd/17153836,
4736,Sanguine Media Ltd.,531898,,,https://money.rediff.com/companies/Sanguine-Media-Ltd/15120009,
4737,Sanjivani paranteral Ltd.,531569,,,https://money.rediff.com/companies/Sanjivani-paranteral-Ltd/12540325,
4738,Sankhya Infotech Ltd.,532972,,,https://money.rediff.com/companies/Sankhya-Infotech-Ltd/13190018,
4739,Sanmit Infra Ltd.,532435,,,https://money.rediff.com/companies/Sanmit-Infra-Ltd/13190154,
4740,Sanmitra Commercial Ltd.,512062,,,https://money.rediff.com/companies/Sanmitra-Commercial-Ltd/16610214,
4741,Sanrhea Technical Textiles Ltd.,514280,,,https://money.rediff.com/companies/Sanrhea-Technical-Textiles-Ltd/16040055,
4742,Santosh Fine - Fab Ltd.,530035,,,https://money.rediff.com/companies/Santosh-Fine-Fab-Ltd/16020109,
4743,Santosh Industries Ltd.,540822,,,https://money.rediff.com/companies/Santosh-Industries-Ltd/17024009,
4744,Santowin Corporation Ltd.,512465,,,https://money.rediff.com/companies/Santowin-Corporation-Ltd/12160023,
4745,Sapan Chemicals Ltd.,531781,,,https://money.rediff.com/companies/Sapan-Chemicals-Ltd/17020386,
4746,Saptak Chem And Business Ltd.,506906,,,https://money.rediff.com/companies/Saptak-Chem-And-Business-Ltd/12110007,
4747,Saptarishi Agro Industries Ltd.,519238,,,https://money.rediff.com/companies/Saptarishi-Agro-Industries-Ltd/11060026,
4748,SAR Auto Products Ltd.,538992,,,https://money.rediff.com/companies/SAR-Auto-Products-Ltd/10560036,
4749,Saral Mining Ltd.,532116,,,https://money.rediff.com/companies/Saral-Mining-Ltd/13070014,
4750,Sarang Chemicals Ltd.,532031,,,https://money.rediff.com/companies/Sarang-Chemicals-Ltd/12080080,
4751,Saraswati Commercial (India) Ltd.,512020,,,https://money.rediff.com/companies/Saraswati-Commercial-India-Ltd/14090363,
4752,Sarda Papers Ltd.,516032,,,https://money.rediff.com/companies/Sarda-Papers-Ltd/16530035,
4753,Sarda Proteins Ltd.,519242,,,https://money.rediff.com/companies/Sarda-Proteins-Ltd/11070096,
4754,Sarita Synthetics and Industries Ltd.,530221,,,https://money.rediff.com/companies/Sarita-Synthetics-and-Industries-Ltd/12150028,
4755,Sarthak Global Ltd.,530993,,,https://money.rediff.com/companies/Sarthak-Global-Ltd/14060302,
4756,Sarthak Metals Ltd.,540393,,,https://money.rediff.com/companies/Sarthak-Metals-Ltd/15640011,
4757,Sarup Industries Ltd.,514412,,,https://money.rediff.com/companies/Sarup-Industries-Ltd/16510009,
4758,Sarvottam Finvest Ltd.,539124,,,https://money.rediff.com/companies/Sarvottam-Finvest-Ltd/14094449,
4759,Sashwat Technocrats Ltd.,506313,,,https://money.rediff.com/companies/Sashwat-Technocrats-Ltd/12130045,
4760,Sat Industries Ltd.,511076,,,https://money.rediff.com/companies/Sat-Industries-Ltd/14060142,
4761,Satkar Finlease Ltd.,536592,,,https://money.rediff.com/companies/Satkar-Finlease-Ltd/14093716,
4762,Satra Properties (India) Ltd.,508996,,,https://money.rediff.com/companies/Satra-Properties-India-Ltd/14090334,
4763,Satya Miners and Transporters Ltd.,537068,,,https://money.rediff.com/companies/Satya-Miners-and-Transporters-Ltd/16690211,
4764,Satyam Silk Mills Ltd.,503893,,,https://money.rediff.com/companies/Satyam-Silk-Mills-Ltd/16490062,
4765,Saumya Capital Ltd.,531160,,,https://money.rediff.com/companies/Saumya-Capital-Ltd/17020340,
4766,Saumya Consultants Ltd.,539218,,,https://money.rediff.com/companies/Saumya-Consultants-Ltd/14010198,
4767,Savani Financials Ltd.,511577,,,https://money.rediff.com/companies/Savani-Financials-Ltd/14060152,
4768,Savant Infocomm Ltd.,517320,,,https://money.rediff.com/companies/Savant-Infocomm-Ltd/15050025,
4769,Saven Technologies Ltd.,532404,,,https://money.rediff.com/companies/Saven-Technologies-Ltd/13190125,
4770,Sawaca Business Machines Ltd.,531893,,,https://money.rediff.com/companies/Sawaca-Business-Machines-Ltd/14060482,
4771,Sayaji Industries Ltd.,540728,,,https://money.rediff.com/companies/Sayaji-Industries-Ltd/11120011,
4772,SBC Exports Ltd.,542725,,,https://money.rediff.com/companies/SBC-Exports-Ltd/16070238,
4773,SBEC Sugar Ltd.,532102,,,https://money.rediff.com/companies/SBEC-Sugar-Ltd/11050110,
4774,SBEC Systems (India) Ltd.,517360,,,https://money.rediff.com/companies/SBEC-Systems-India-Ltd/13520038,
4775,SC Agrotech Ltd.,526081,,,https://money.rediff.com/companies/SC-Agrotech-Ltd/11050052,
4776,Scan Projects Ltd.,531797,,,https://money.rediff.com/companies/Scan-Projects-Ltd/11520051,
4777,Scan Steels Ltd.,511672,,,https://money.rediff.com/companies/Scan-Steels-Ltd/14060188,
4778,Scandent Imaging Ltd.,516110,,,https://money.rediff.com/companies/Scandent-Imaging-Ltd/17020301,
4779,Scanpoint Geomatics Ltd.,526544,,,https://money.rediff.com/companies/Scanpoint-Geomatics-Ltd/16550033,
4780,Schablona India Ltd.,507894,,,https://money.rediff.com/companies/Schablona-India-Ltd/14060054,
4781,Schneider Electric President Systems Ltd.,590033,,,https://money.rediff.com/companies/Schneider-Electric-President-Systems-Ltd/17020415,
4782,Scindia Steam Navigation Company Ltd.,501887,,,https://money.rediff.com/companies/Scindia-Steam-Navigation-Company-Ltd/16580006,
4783,Scintilla Commercial & Credit Ltd.,538857,,,https://money.rediff.com/companies/Scintilla-Commercial-Credit-Ltd/17024187,
4784,Scooters India Ltd.,505141,,,https://money.rediff.com/companies/Scooters-India-Ltd/10540014,
4785,SDC Techmedia Ltd.,535647,,,https://money.rediff.com/companies/SDC-Techmedia-Ltd/17040678,
4786,Sea Gold Infrastructure Ltd.,530361,,,https://money.rediff.com/companies/Sea-Gold-Infrastructure-Ltd/11110052,
4787,Sea TV Network Ltd.,533268,,,https://money.rediff.com/companies/Sea-TV-Network-Ltd/17040461,
4788,Seasons Furnishings Ltd.,521182,,,https://money.rediff.com/companies/Seasons-Furnishings-Ltd/17020258,
