,Company Name,Sector Name,Link
412,Alufluoride,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/alufluoride/A01
413,Hind Org Chem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/hindustanorganicchemicals/HOC
414,Pondy Oxides,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/pondyoxideschemicals/PO03
415,Punj Alkalies,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/punjabalkalieschemicals/PAC01
416,Tuticorin Alkal,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/tuticorinalkalichemicalsfertilizers/TAC02
417,Sunshield Chem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/sunshieldchemicals/SC28
418,Indo Borax,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/indoboraxchemicals/IBC
419,Lords Chloro,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/lordschloroalkali/LCA01
420,Alkali Metals,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/alkalimetals/AM11
421,Kesar Petro,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/kesarpetroproducts/KP04
422,IVP,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/vanaspatioils/ivp/IVP
423,Mysore Petro,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/mysorepetrochemicals/MPC01
424,SVC Superchem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/svcsuperchem/SVC
425,Vivid Global,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/dyespigments/vividglobalindustries/VGI01
426,Haryana Leather,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/haryanaleatherchemicals/HLC01
427,Polychem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/polychem/P05
428,Jayshree Chem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/jayshreechemicals/JC03
429,POCL Enterprise,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/poclenterprises/POC
430,Universal Starc,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/universalstarchchemallied/USC
431,Laffans Petro,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/laffanspetrochemicals/LP
432,Ashok Alco-Chem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/ashokalcochem/AAC01
433,Shree Hari Chem,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/dyespigments/shreeharichemicalexports/SHC
434,Venlon Polyeste,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/packaging/venlonpolyesterfilm/VPF
435,Refnol Resin,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/refnolresin/RR02
436,Padmanabh Ind,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/padmanabhindustries/NI06
437,Ritesh Intl,Commodity Chemicals,https://www.moneycontrol.com//india/stockpricequote/chemicals/riteshinternational/RI13
438,Elgi Equipments,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/compressors/elgiequipments/EE01
439,Ingersoll Rand,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/compressors/ingersollrandindia/IRI01
440,Kirloskar Pneum,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/compressors/kirloskarpneumaticcompany/KGK
441,WPIL,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/pumps/wpil/WPI
442,Dynamatic Tech,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/pumps/dynamatictechnologies/DT05
443,Shakti Pumps,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/pumps/shaktipumpsindia/SPI08
444,Veljan Denison,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/compressors/veljandenison/DHI
445,Roto Pumps,Compressors / Pumps,https://www.moneycontrol.com//india/stockpricequote/pumps/rotopumps/RP17
446,Cerebra Int,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/cerebraintegratedtechnologies/CIT
447,Control Print,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/trading/controlprint/CP11
448,HCL Info,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/hclinfosystems/HCL
449,D-Link India,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/dlinkindia/DLI01
450,JL Morison,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/personalcare/jlmorisonindia/JLM
451,TVS Electronics,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/tvselectronics/TVS02
452,Compuage Info,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/compuageinfocom/CI29
453,MRO-TEK,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/mrotekrealty/MRO
454,Ducon Infratech,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/duconinfratechnologies/DT9
455,Accel,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/acceltransmatic/AT17
456,Network,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/consumergoodselectronic/network/N03
457,ACI Infocom,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/aciinfocom/ACI07
458,VXL Instruments,Computer Peripherals,https://www.moneycontrol.com//india/stockpricequote/computershardware/vxlinstruments/VXL
459,Rail Vikas,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/railvikasnigam/RVN
460,PNC Infratech,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/pncinfratech/PI26
461,KNR Construct,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/knrconstructions/KC13
462,NCC,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ncc/NCC01
463,Ashoka Buildcon,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB
464,ITD Cementation,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/itdcementationindia/ITD03
465,Hind Constr,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/hindustanconstructioncompany/HCC
466,Sadbhav Engg,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/sadbhavengineering/SE19
467,J Kumar Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/jkumarinfraprojects/KI01
468,Patel Eng,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/patelengineeringcompany/PEC
469,Sadbhav Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/sadbhavinfrastructureprojects/SIP
470,Rel Ind Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/relianceindustrialinfrastructure/RII
471,Man Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/maninfraconstruction/MI37
472,Shriram EPC,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/engineeringheavy/shriramepc/SE21
473,Gayatri Project,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/gayatriprojects/GP10
474,Man Industries,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/steeltubespipes/manindustriesindia/MII
475,Ramky Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ramkyinfrastructure/RI12
476,Soril Infra Res,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/textilesreadymadeapparels/sorilinfraresources/IRS01
477,Simplex Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/simplexinfrastructures/SI82
478,RPP Infra Proj,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/rppinfraprojects/RIP01
479,Niraj Cement,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/nirajcementstructurals/NCS02
480,Punj Lloyd,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/punjlloyd/PL9
481,Atlanta,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/atlanta/A9
482,GPT Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/gptinfraprojects/GPT01
483,Gammon Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/gammoninfrastructureprojects/GIP01
484,Coromandel Engg,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/engineering/coromandelengineeringcompany/CEC
485,Noida Toll,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/noidatollbridgecompany/NTB
486,MBL Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/mblinfrastructures/MI06
487,ILandFS Engg,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ilandfsengineeringconstructioncompany/MI50
488,Brahma Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/brahmaputrainfrastructure/BI28
489,Tarmat,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/tarmat/RT06
490,ARSS Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/arssinfrastructureprojects/AIP
491,SPML Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05
492,Supreme Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/supremeinfrastructureindia/SII03
493,Setubandhan Inf,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/prakashconstrowell/PC02
494,Technofab Engg,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/engineering/technofabengineering/TE13
495,C & C Construct,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ccconstructions/CCC01
496,Conart Engineer,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/conartengineers/CE05
497,Shelter Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/shelterinfraprojects/CCA
498,Kaushalya Infra,Construction - Infrastructure,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/kaushalyainfrastructuredevelopmentcorporation/KID
499,PSP Projects,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/pspprojects/PP26
500,Capacite Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/capaciteinfraprojects/CI19
501,Anant Raj,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/anantraj/ARI
502,Karda Construct,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/kardaconstruction/KC19
503,Nila Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/nilainfrastructures/NHI
504,Vascon Engineer,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/vasconengineers/VE01
505,GeeCee Ventures,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/geeceeventures/GCI05
506,Ratnabhumi Deve,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/ratnabhumidevelopers/RD04
507,Poddar Housing ,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/textilesreadymadeapparels/poddarhousingdevelopment/W13
508,BL Kashyap,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/blkashyapsons/BLK
509,Shervani Indust,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/drycells/shervaniindustrialsyndicate/GIS
510,Bigbloc Constru,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/bigblocconstruction/BC19
511,Supreme Holding,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/financegeneral/supremeholdingshospitality/SH07
512,AGI Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/agiinfra/AI43
513,Variman Global,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/springfieldsinfraventure/SFI04
514,Rodium Realty,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/rodiumrealty/VC13
515,Maruti Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/marutiinfrastructure/MI33
516,RDB Realty,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/rdbrealtyinfrastructure/RDB01
517,HB Estate Dev,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/hbestatedevelopers/HBE
518,Country Condos,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/countrycondos/CC28
519,BSEL Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/bselinfrastructurerealty/BSE02
520,Ishaan Infrastr,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/ishaaninfrastructuresandshelters/IIA
521,Vas Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/vasinfrastructure/VI19
522,MPDL,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/sugar/monnetprojectdevelopers/MS23
523,Sri Krishna Con,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/srikrishnaconstructionsindia/SKC02
524,MD,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/maheshdevelopers/MAHES54267
525,PVV Infra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/pvvinfra/TI33
526,KCL Infrra,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/kclinfraprojects/KC11
527,Purohit Constr,Construction - Real Estate,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/purohitconstruction/PC22
528,DLF,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/dlf/D04
529,Godrej Prop,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/godrejproperties/GP11
530,Oberoi Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/oberoirealty/OR
531,Phoenix Mills,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/phoenixmills/PM02
532,Prestige Estate,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/prestigeestatesprojects/PEP02
533,NBCC (India),Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/nbccindia/NBC01
534,Dilip Buildcon,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/dilipbuildcon/DB04
535,Indiabulls Real,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/indiabullsrealestate/IRE01
536,Brigade Ent,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/brigadeenterprises/BE08
537,Sunteck Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05
538,Sobha,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/sobha/SD6
539,Omaxe,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/omaxe/O02
540,Ahluwalia,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/ahluwaliacontractsindia/ACI12
541,Kolte-Patil,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/koltepatildevelopers/KD07
542,Mahindra Life,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/mahindralifespacedevelopers/MLD
543,Puravankara,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/puravankara/PP01
544,Welspun Enter,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/welspunenterprises/MSK
545,JMC Projects,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC
546,Ashiana Housing,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/ashianahousing/AH07
547,Unitech,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/unitech/U
548,Arvind Smart,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/arvindsmartspaces/AI72
549,Prozone Intu,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/prozoneintuproperties/PCS03
550,Ajmera Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/ajmerarealtyinfraindia/ARI03
551,Jaypee Infra,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/jaypeeinfratech/JI09
552,Marathon Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR
553,Eldeco Housing,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/eldecohous/EH01
554,Vipul,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/vipul/V04
555,DB Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/dbrealty/DR
556,HDIL,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/housingdevelopmentinfrastructure/HDI
557,Parsvnath,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/parsvnathdevelopers/PD05
558,Ganesh Housing,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/ganeshhousingcorporation/GHC02
559,Peninsula Land,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/peninsulaland/PL10
560,Arihant Super,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/arihantsuperstructures/SMC07
561,Emami Realty ,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/emamiinfrastructure/EI23
562,Hubtown,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/hubtown/AC24
563,AMJ Land ,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/paper/amjland/PPP
564,Bhagyanagar Pro,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/bhagyanagarproperties/BP13
565,SAB Industries,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/sabindustries/SAB01
566,Ansal Propertie,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/ansalpropertiesinfrastructure/API07
567,Manjeera Const,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/manjeeraconstructions/MC21
568,Prajay Engineer,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/prajayengineerssyndicate/PES
569,Marg,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/marg/M17
570,Ansal Housing,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/ansalhousingconstruction/AHC
571,Radhe Developer,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/radhedevelopersindia/RDI
572,Landmark Prop,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/landmarkpropertydevelopmentcompany/LPD
573,Nel Holdings,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/niteshestates/NE07
574,Ansal Buildwell,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/ansalbuildwell/AB11
575,SSPDL,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/sspdl/SSP09
576,Maxheights,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/maxheightsinfrastructure/MI56
577,Prime Property,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/primepropertydevelopmentcorporation/PPD
578,Tirupati Sarjan,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/tirupatisarjan/TS06
579,Prerna Infra,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/prernainfrabuild/PF08
580,Navkar Builders,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/navkarbuilders/NB01
581,Garnet Construc,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/garnetconstruction/GC01
582,Alpine Hsg,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD
583,Lancor Holdings,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/lancorholdings/LH
584,Ritesh Prop,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/textileshosieryknitwear/riteshpropertiesindustries/RPI04
585,Satra Prop,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/satrapropertiesindia/SP39
586,Alchemist Real,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/alchemistrealty/AR08
587,Martin Burn Ltd,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/martinburn/MBL
588,Narendra Prop,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/narendraproperties/NP13
589,Citadel Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/citadelrealtydevelopers/RPP03
590,Simplex Realty,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/simplexrealty/SR04
591,Kamanwala,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractinghousing/kamanwalahousingconstruction/KHC01
592,Ladam Affordabl,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/ladamaffordablehousing/LAH
593,Rama Petrochem,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/ramapetrochemicals/RP06
594,RTCL,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/rtcl/RTC
595,Rap Media,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/financeinvestments/rapmedia/RM07
596,Hazoor,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/hazoormultiprojects/HMP
597,Bronze Infra,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingcivil/bronzeinfratech/BI09
598,Patidar Build,Construction - Residential & Commercial Complexes,https://www.moneycontrol.com//india/stockpricequote/constructioncontractingrealestate/patidarbuildcon/TLL
599,Nestle,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/nestleindia/NI
600,Britannia,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/britanniaindustries/BI
601,Jubilant Food,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/jubilantfoodworks/JF04
602,Hatsun Agro,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/hatsunagroproducts/HAP
603,Godrej Agrovet,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/godrejagrovet/GA03
604,Zydus Wellness,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/vanaspatioils/zyduswellness/ZW01
605,Tasty Bite,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/tastybiteeatables/TBE
606,Future Consumer,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/futureconsumer/FVI
607,Prataap Snacks ,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/prataapsnacks/PS20
608,Hindustan Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/hindustanfoods/HFL
609,Heritage Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/heritagefoods/HFI
610,DFM Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/dfmfoods/DFM
611,Parag Milk Food,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/paragmilkfoods/PMF01
612,Prabhat Dairy,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/prabhatdairy/PD07
613,ADF Foods,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/adffoodsindustries/AF30
614,KSE,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/edibleoilssolventextraction/kse/KSE
615,Vadilal Ind,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/vadilalindustries/VI01
616,IFB Agro,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/ifbagroindustries/IFB
617,Foods and Inns,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/foodsinns/FI10
618,Sukhjit Starch,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/sukhjitstarchchemicals/SSC02
619,Amrit Corp,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/vanaspatioils/amritcorporation/AC20
620,Milkfood,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/milkfood/M04
621,Gulshan Poly,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/chemicals/gulshanpolyols/GP9
622,Sheetal Cool Pr,Consumer Food,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/sheetalcoolproducts/SCP
